,MSZoning,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Functional,GarageType,SaleType,SaleCondition,Street,LotShape,HouseStyle,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,GarageFinish,GarageQual,GarageCond,PavedDrive,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
938,3,3,4,0,16,2,2,4,1,1,11,12,6,1,8,4,0.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,44.0,6442,8,5,2006,2006,2006.0,24,0,1346,1370,1370,0,0,1370,0,0,2,0,2,1,6,1,1.0,2,484,120,49,0,0,0,0,0,10,2007,202500
939,3,3,4,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,85.0,11075,6,5,1969,1969,1969.0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,2.0,2,576,280,0,0,0,0,0,0,6,2008,206900
940,3,3,4,0,6,2,2,0,1,1,13,11,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,30,40.0,4280,5,6,1913,2002,1913.0,365,0,75,440,694,0,0,694,0,0,1,0,2,1,4,1,1.0,1,352,0,0,34,0,0,0,0,3,2007,90350
941,3,3,4,0,19,2,2,0,1,1,5,13,6,1,8,4,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,6173,5,6,1967,1967,1967.0,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,0.0,1,288,0,0,0,0,0,0,0,8,2007,125500
942,3,3,4,0,14,1,2,0,3,1,5,5,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,70.98846960167715,9130,6,8,1966,2000,1966.0,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,0.0,2,484,0,40,0,0,0,0,0,7,2008,173000
943,3,3,4,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,40,60.0,12144,5,7,1949,1950,1949.0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1.0,1,288,0,28,0,0,0,0,0,9,2009,133000
944,3,3,0,0,14,1,6,2,1,1,11,12,6,5,8,4,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,70.98846960167715,11500,5,6,1976,1976,1976.0,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,0.0,2,528,0,0,0,0,0,0,0,6,2007,136905
945,4,3,4,0,7,2,2,4,1,1,11,12,6,2,8,4,0.0,3.0,7.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,180,35.0,3675,6,5,2005,2005,2005.0,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,0.0,2,525,0,28,0,0,0,0,0,6,2008,148000
946,3,3,4,0,7,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,75.0,9525,6,4,1954,1972,1954.0,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,0.0,1,325,182,0,0,0,0,0,0,10,2006,136900
947,3,3,4,0,12,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,72.0,10007,5,7,1959,2006,1959.0,806,0,247,1053,1053,0,0,1053,1,0,1,1,3,1,5,0,0.0,1,312,0,0,0,0,0,0,0,8,2008,145500
948,3,3,4,0,8,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,62.0,8244,7,5,2004,2004,2004.0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,1.0,2,440,100,48,0,0,0,0,0,5,2007,183500
949,3,3,4,0,11,2,2,2,1,1,11,12,6,0,8,3,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,82.0,11070,7,5,1988,1989,1988.0,0,0,1907,1907,1959,0,0,1959,0,0,3,0,5,2,9,0,0.0,3,766,0,0,0,0,0,0,0,7,2006,171000
950,3,3,1,0,19,5,2,0,1,1,5,5,3,1,8,4,0.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,40.0,13673,5,5,1962,1962,1962.0,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1.0,1,349,0,30,0,0,0,0,0,3,2007,143900
951,3,3,4,0,12,2,2,0,3,1,5,5,2,1,1,4,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,80,85.0,9350,6,7,1964,1991,1964.0,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,0.0,1,309,333,0,0,0,0,0,0,10,2007,158000
952,3,3,1,0,7,2,2,2,0,5,13,9,6,1,8,1,0.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,35.0,9400,6,5,1975,1975,1975.0,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0.0,0,0,0,0,0,0,0,0,0,10,2006,127500
953,4,3,4,0,5,2,2,4,1,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,120,37.0,4435,6,5,2004,2004,2004.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,1.0,2,420,140,0,0,0,0,0,0,5,2006,155900
954,4,0,4,1,9,2,2,0,1,1,3,3,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,30,59.0,8263,6,5,1920,1950,1920.0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1.0,1,308,0,22,112,0,0,0,0,5,2007,118400
955,3,3,4,0,12,2,2,2,1,1,8,9,4,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,90,65.0,8944,5,5,1967,1967,1967.0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,0.0,3,792,0,152,0,0,0,0,0,4,2009,124000
956,0,3,4,0,9,2,2,0,1,1,12,13,6,1,8,0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,30,60.0,7879,4,5,1920,1950,1920.0,495,0,225,720,720,0,0,720,0,0,1,0,2,1,4,0,0.0,0,0,0,523,115,0,0,0,0,11,2009,34900
957,3,3,4,0,7,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,68.0,9571,5,6,1956,1956,1956.0,739,0,405,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,0.0,1,596,44,0,0,0,0,0,0,6,2010,129000
958,3,3,4,0,12,4,2,0,1,1,11,12,6,1,8,4,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,60,69.0,7590,5,5,1962,1962,1962.0,540,0,324,864,876,936,0,1812,0,0,2,0,4,1,8,1,1.0,1,264,0,168,0,0,0,0,0,7,2007,169500
959,3,3,4,0,7,2,2,0,1,1,13,14,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,30,63.0,13907,5,6,1940,1969,1940.0,290,0,706,996,996,0,0,996,1,0,1,0,3,1,6,1,1.0,0,0,144,0,0,0,0,0,0,7,2008,108000
960,3,3,4,0,5,2,2,0,1,1,13,5,6,5,8,4,0.0,3.0,6.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,85,60.0,7200,5,8,1972,2003,1972.0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,0.0,1,396,192,0,0,0,0,0,0,4,2009,133900
961,3,3,0,2,17,2,2,0,1,1,7,7,6,5,8,0,0.0,3.0,3.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,30,60.0,5400,5,6,1921,1968,1921.0,0,0,1073,1073,1073,0,0,1073,0,0,1,0,2,1,4,0,0.0,1,326,0,0,112,0,0,0,0,12,2006,108480
962,3,3,4,0,0,2,2,4,1,1,11,12,6,1,8,4,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,43.0,3182,7,5,2005,2006,2005.0,16,0,1129,1145,1145,0,0,1145,0,0,2,0,2,1,5,1,1.0,2,397,100,16,0,0,0,0,0,9,2009,160200
963,3,3,4,0,7,2,2,0,3,1,12,13,6,5,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,60.0,8190,4,6,1954,1954,1954.0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1.0,1,280,0,36,0,0,0,0,0,10,2007,119000
964,4,3,0,0,17,2,2,0,3,1,12,13,6,5,8,4,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,70,60.0,7200,7,7,1920,1950,1920.0,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,0.0,2,576,36,0,221,0,0,0,0,10,2006,157000
965,3,3,4,0,5,2,2,0,1,1,7,7,6,5,8,4,0.0,2.0,7.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,55.0,10780,5,5,1976,1976,1976.0,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,0.0,2,576,0,0,0,0,0,0,0,7,2006,132500
966,3,3,4,0,7,2,2,1,1,1,7,7,6,5,3,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,190,68.0,10880,5,5,1950,1950,1950.0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,0.0,1,240,0,48,0,0,0,0,0,8,2008,125000
967,3,3,2,0,12,1,2,0,1,1,11,12,6,1,8,4,0.0,2.0,5.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,50,70.98846960167715,12513,4,4,1920,2007,1920.0,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1.0,1,368,55,0,0,0,0,0,0,6,2009,104900
968,3,3,4,0,17,2,2,0,1,1,12,13,2,1,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,50,60.0,10800,5,8,1936,1989,1936.0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,1.0,2,566,436,21,0,0,0,0,500,4,2006,170000
969,3,3,0,0,7,2,2,0,1,1,0,0,6,2,0,0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,8926,4,3,1956,1956,1956.0,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,0.0,1,288,64,0,0,0,160,0,0,10,2009,112000
970,3,3,1,0,19,5,2,0,1,1,5,9,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,70.98846960167715,13517,6,8,1976,2005,1976.0,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,0.0,2,475,0,44,0,0,0,0,0,3,2010,130500
971,3,3,0,0,19,1,2,0,1,1,5,5,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,75.0,7500,5,5,1963,1963,1963.0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,0.0,1,308,0,0,220,0,0,0,0,6,2010,133000
972,3,3,4,0,17,2,2,0,1,1,7,7,6,5,8,4,0.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,90.0,5400,5,7,1954,2000,1954.0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,0.0,1,326,0,0,0,0,0,0,0,8,2006,117000
973,3,3,4,0,16,2,2,0,1,1,11,12,6,3,8,4,0.0,3.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,108.0,13418,8,5,2004,2005,2004.0,0,0,1117,1117,1132,1320,0,2452,0,0,3,1,4,1,9,1,1.0,3,691,113,32,0,0,0,0,0,9,2006,309000
974,3,3,4,0,4,2,2,0,1,1,7,7,6,1,0,4,0.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,70,70.98846960167715,24090,7,7,1940,1950,1940.0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,2.0,1,349,56,0,318,0,0,0,0,6,2010,244400
975,3,3,4,0,12,1,2,0,1,1,12,13,6,1,0,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,20,70.0,10150,5,5,1958,1958,1958.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,0.0,1,275,0,0,0,0,0,0,0,7,2007,114500
976,3,3,2,0,12,2,2,0,2,1,7,1,6,3,8,4,0.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,70.0,10500,5,7,1971,2005,1971.0,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,0.0,1,288,35,0,0,0,0,0,0,12,2007,139000
977,3,3,4,0,22,2,2,4,1,1,4,4,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,120,39.0,5389,8,5,1995,1996,1995.0,1180,0,415,1595,1616,0,0,1616,1,0,2,0,2,1,5,1,1.0,2,608,237,152,0,0,0,0,0,3,2010,236500
978,3,3,0,0,12,2,2,0,3,1,12,5,6,1,8,4,0.0,2.0,7.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,70.98846960167715,14112,5,7,1964,1964,1964.0,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,1.0,2,484,227,0,0,0,0,0,0,4,2010,180500
979,3,3,4,0,19,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,109.0,8724,5,5,1968,1968,1968.0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,1.0,2,450,0,0,0,0,0,0,0,5,2007,129000
980,3,2,4,1,11,2,2,1,1,1,7,7,6,0,8,4,0.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,190,70.98846960167715,32463,4,4,1961,1975,1961.0,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,1.0,4,1356,439,0,0,0,0,0,0,3,2007,168000
981,3,3,4,0,15,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,95.0,11787,7,5,1996,1997,1996.0,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1.0,3,834,239,60,0,0,0,0,0,8,2007,315750
982,3,3,4,0,5,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,68.0,9017,7,5,1999,1999,1999.0,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,0.0,2,666,0,35,0,0,0,0,0,9,2009,192000
983,3,3,4,0,19,2,2,0,3,1,12,13,6,5,8,4,0.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,70.98846960167715,9945,5,5,1961,1961,1961.0,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,0.0,2,572,0,0,0,0,0,0,0,10,2007,128500
984,3,3,4,0,19,1,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,20,61.0,7943,4,5,1961,1961,1961.0,903,0,126,1029,1029,0,0,1029,1,0,1,0,3,1,5,0,0.0,1,261,64,0,39,0,0,0,0,4,2007,118500
985,3,3,0,0,16,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,0.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,111.0,16259,9,5,2006,2006,2006.0,0,0,1249,1249,1249,1347,0,2596,0,0,3,1,4,1,9,0,0.0,3,840,240,154,0,0,0,0,0,9,2006,342643
986,3,3,4,0,5,2,2,0,1,1,11,12,6,3,8,4,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,66.0,16226,8,5,1998,1999,1998.0,281,0,747,1028,1210,1242,0,2452,0,0,2,1,4,1,9,1,1.0,2,683,208,50,0,0,0,0,0,5,2007,267000
987,4,3,4,0,17,2,2,0,1,1,7,7,6,1,8,4,0.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,50,81.0,12150,5,5,1954,1954,1954.0,0,0,1050,1050,1050,745,0,1795,0,0,2,0,4,1,7,0,0.0,1,352,0,0,0,0,0,0,0,11,2008,131500
988,3,3,4,0,5,2,2,0,1,1,11,12,6,1,6,5,0.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,64.0,6762,7,5,2007,2007,2007.0,664,0,544,1208,1208,0,0,1208,1,0,2,0,2,1,6,0,0.0,2,628,105,54,0,0,0,0,0,9,2007,195400
989,4,3,4,0,7,2,2,4,1,1,11,12,0,5,8,4,0.0,3.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,160,32.0,3363,7,5,2004,2004,2004.0,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,0.0,2,380,0,40,0,0,0,0,0,4,2006,130000
990,3,3,4,0,7,2,2,0,1,1,10,11,6,5,8,4,0.0,3.0,5.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,50,45.0,8248,5,7,1918,1950,1918.0,0,0,686,686,686,564,0,1250,0,1,1,1,3,1,7,0,0.0,1,280,207,0,96,0,0,0,0,7,2006,116000
991,3,3,4,0,8,2,2,0,1,1,11,12,6,1,6,5,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,58.0,17104,7,5,2006,2006,2006.0,554,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,1.0,2,426,100,24,0,0,0,0,0,9,2006,179665
992,3,3,0,0,8,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,106.0,11194,8,5,2000,2000,2000.0,0,0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,1.0,2,504,188,124,0,0,0,0,0,11,2006,230500
993,3,3,4,0,15,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,82.0,9452,8,5,1997,1998,1997.0,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,1.0,3,870,0,70,0,0,0,0,0,6,2006,348000
994,3,3,2,0,8,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,7.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,80,70.98846960167715,10784,7,5,1991,1992,1991.0,0,0,384,384,802,670,0,1472,0,0,2,1,3,1,7,1,1.0,2,402,164,0,0,0,0,0,0,5,2007,160000
995,3,3,4,0,8,2,2,0,3,1,11,12,6,3,8,4,0.0,3.0,7.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,80,70.98846960167715,7750,8,5,2002,2002,2002.0,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,1.0,2,527,120,0,0,0,0,0,0,3,2009,184100
996,3,3,4,0,8,2,2,0,1,1,11,12,6,1,8,4,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,71.0,7795,7,5,2004,2005,2004.0,425,0,291,716,716,716,0,1432,1,0,2,1,3,1,6,1,1.0,2,432,100,51,0,0,0,0,0,7,2009,188500
997,3,3,0,0,15,2,2,0,1,1,6,6,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,20,89.0,12461,8,5,1994,1995,1994.0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,1.0,3,757,0,114,192,0,0,0,0,7,2006,262000
998,1,3,4,0,21,2,2,0,1,1,11,12,6,1,8,4,0.0,3.0,3.0,0.0,2.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,20,84.0,11096,8,5,2006,2006,2006.0,24,0,1632,1656,1656,0,0,1656,0,0,2,0,3,1,7,0,0.0,3,826,0,146,0,0,0,0,0,7,2007,249700
999,4,3,4,0,9,2,2,0,1,1,12,13,6,1,8,4,0.0,3.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,50,75.0,13710,5,5,1950,1950,1950.0,420,0,490,910,910,648,0,1558,0,0,1,1,4,1,6,0,0.0,1,282,289,0,0,0,0,0,0,6,2007,152000
1000,3,3,4,0,19,2,2,0,3,1,5,5,6,5,8,4,0.0,2.0,6.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,85,74.0,8740,5,6,1982,1982,1982.0,672,0,168,840,860,0,0,860,1,0,1,0,2,1,4,0,0.0,2,528,0,0,0,0,0,0,0,7,2009,137000
1001,3,3,0,0,12,2,2,0,1,1,7,5,6,1,8,4,0.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,80,70.98846960167715,12095,6,6,1964,1964,1964.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1.0,2,645,180,0,0,0,0,0,0,8,2009,158000
1002,3,3,4,0,8,2,2,0,1,1,5,5,6,1,8,4,0.0,2.0,0.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,60,70.98846960167715,7685,6,5,1993,1994,1993.0,518,0,179,697,697,804,0,1501,0,0,2,1,3,1,6,1,1.0,2,420,190,63,0,0,0,0,0,5,2006,165600
